id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_clean_blender_000000,clean,images/sample_00000.png,11:00,660,11:00:45,39645,45,10:59,659,10:59:45,39585,True,False,True,True,1,False,False,True,10:59:45,0.45996928215026855,
rege_ood_clean_blender_000001,clean,images/sample_00001.png,05:33,333,05:33:30,20010,30,06:35,395,06:35:29,23729,True,False,False,False,62,False,False,False,The exact time shown on this analog clock is 06:35:29.,0.8056437969207764,
rege_ood_clean_blender_000002,clean,images/sample_00002.png,08:15,495,08:15:43,29743,43,10:33,633,10:33:44,38024,True,False,False,False,138,False,False,False,10:33:44,0.3416621685028076,
rege_ood_clean_blender_000003,clean,images/sample_00003.png,08:25,505,08:25:23,30323,23,08:25,505,08:25:24,30324,True,True,True,True,0,True,True,False,The time shown on the analog clock is 8:25:24,0.7418797016143799,
rege_ood_clean_blender_000004,clean,images/sample_00004.png,11:40,700,,,,12:47,47,12:47:48,2868,True,False,False,False,67,False,False,,12:47:48,0.3406538963317871,
rege_ood_clean_blender_000005,clean,images/sample_00005.png,09:52,592,,,,10:54,654,10:54:54,39294,True,False,False,False,62,False,False,,10:54:54,0.47198987007141113,
rege_ood_clean_blender_000006,clean,images/sample_00006.png,06:44,404,,,,06:44,404,06:44:44,24284,True,True,True,True,0,True,True,,6:44:44,0.31979990005493164,
rege_ood_clean_blender_000007,clean,images/sample_00007.png,05:03,303,,,,06:05,365,06:05:05,21905,True,False,False,False,62,False,False,,06:05:05,0.4565572738647461,
rege_ood_clean_blender_000008,clean,images/sample_00008.png,05:44,344,05:44:46,20686,46,12:13,13,,,True,False,False,False,331,False,False,,The exact time shown on this analog clock is 13:12:13.,0.6659703254699707,
rege_ood_clean_blender_000009,clean,images/sample_00009.png,04:17,257,,,,04:16,256,04:16:13,15373,True,False,True,True,1,True,False,,04:16:13,0.49666309356689453,
rege_ood_clean_blender_000010,clean,images/sample_00010.png,07:40,460,,,,07:39,459,07:39:40,27580,True,False,True,True,1,True,False,,7:39:40,0.4934201240539551,
rege_ood_clean_blender_000011,clean,images/sample_00011.png,01:31,91,01:31:21,5481,21,01:31,91,01:31:18,5478,True,True,True,True,0,True,True,False,01:31:18,0.47299742698669434,
rege_ood_clean_blender_000012,clean,images/sample_00012.png,04:36,276,04:36:48,16608,48,04:35,275,04:35:47,16547,True,False,True,True,1,True,False,False,04:35:47,0.4619112014770508,
rege_ood_clean_blender_000013,clean,images/sample_00013.png,01:25,85,,,,01:26,86,01:26:26,5186,True,False,True,True,1,True,False,,01:26:26,0.46546316146850586,
rege_ood_clean_blender_000014,clean,images/sample_00014.png,08:43,523,08:43:22,31402,22,,,,,False,False,False,False,,,,,19:44:21,0.464536190032959,
rege_ood_clean_blender_000015,clean,images/sample_00015.png,03:42,222,03:42:19,13339,19,10:43,643,10:43:09,38589,True,False,False,False,299,False,False,False,10:43:09,0.48325419425964355,
rege_ood_clean_blender_000016,clean,images/sample_00016.png,06:47,407,06:47:06,24426,6,06:47,407,06:47:05,24425,True,True,True,True,0,True,True,False,The time shown on the analog clock is 06:47:05.,0.7736122608184814,
rege_ood_clean_blender_000017,clean,images/sample_00017.png,12:39,39,12:39:06,2346,6,10:05,605,10:05:07,36307,True,False,False,False,154,False,False,False,10:05:07,0.4698781967163086,
rege_ood_clean_blender_000018,clean,images/sample_00018.png,12:19,19,12:19:05,1145,5,12:19,19,12:19:05,1145,True,True,True,True,0,True,True,True,12:19:05,0.4866776466369629,
rege_ood_clean_blender_000019,clean,images/sample_00019.png,06:07,367,06:07:08,22028,8,06:05,365,06:05:04,21904,True,False,False,True,2,True,False,False,6:05:04,0.3234279155731201,
rege_ood_clean_blender_000020,clean,images/sample_00020.png,11:37,697,,,,11:37,697,11:37:37,41857,True,True,True,True,0,True,True,,11:37:37,0.33939337730407715,
rege_ood_clean_blender_000021,clean,images/sample_00021.png,02:57,177,02:57:41,10661,41,02:55,175,02:55:39,10539,True,False,False,True,2,True,False,False,2:55:39,0.44057393074035645,
