id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_clean_blender_000000,clean,images/sample_00000.png,11:00,660,11:00:45,39645,45,12:04,4,12:04:48,288,True,False,False,False,64,False,False,False,12:04:48,0.22665643692016602,
rege_ood_clean_blender_000001,clean,images/sample_00001.png,05:33,333,05:33:30,20010,30,,,,,False,False,False,False,,,,,17:33:30,0.1919548511505127,
rege_ood_clean_blender_000002,clean,images/sample_00002.png,08:15,495,08:15:43,29743,43,07:12,432,07:12:00,25920,True,False,False,False,63,False,False,False,07:12:00,0.17504239082336426,
rege_ood_clean_blender_000003,clean,images/sample_00003.png,08:25,505,08:25:23,30323,23,,,,,False,False,False,False,,,,,15:30:28,0.17882037162780762,
rege_ood_clean_blender_000004,clean,images/sample_00004.png,11:40,700,,,,12:45,45,12:45:00,2700,True,False,False,False,65,False,False,,12:45:00,0.18161678314208984,
rege_ood_clean_blender_000005,clean,images/sample_00005.png,09:52,592,,,,10:55,655,10:55:30,39330,True,False,False,False,63,False,False,,10:55:30,0.17728710174560547,
rege_ood_clean_blender_000006,clean,images/sample_00006.png,06:44,404,,,,06:39,399,06:39:00,23940,True,False,False,True,5,True,False,,06:39:00,0.17708587646484375,
rege_ood_clean_blender_000007,clean,images/sample_00007.png,05:03,303,,,,07:00,420,,,True,False,False,False,117,False,False,,17:07:00,0.17336010932922363,
rege_ood_clean_blender_000008,clean,images/sample_00008.png,05:44,344,05:44:46,20686,46,,,,,False,False,False,False,,,,,17:44:45,0.17796874046325684,
rege_ood_clean_blender_000009,clean,images/sample_00009.png,04:17,257,,,,04:14,254,04:14:00,15240,True,False,False,True,3,True,False,,04:14:00,0.189530611038208,
rege_ood_clean_blender_000010,clean,images/sample_00010.png,07:40,460,,,,07:38,458,07:38:00,27480,True,False,False,True,2,True,False,,07:38:00,0.19057083129882812,
rege_ood_clean_blender_000011,clean,images/sample_00011.png,01:31,91,01:31:21,5481,21,06:17,377,06:17:00,22620,True,False,False,False,286,False,False,False,06:17:00,0.19098234176635742,
rege_ood_clean_blender_000012,clean,images/sample_00012.png,04:36,276,04:36:48,16608,48,,,,,False,False,False,False,,,,,16:33:45,0.1930537223815918,
rege_ood_clean_blender_000013,clean,images/sample_00013.png,01:25,85,,,,,,,,False,False,False,False,,,,,14:28:30,0.19446706771850586,
rege_ood_clean_blender_000014,clean,images/sample_00014.png,08:43,523,08:43:22,31402,22,08:42,522,08:42:21,31341,True,False,True,True,1,True,False,False,08:42:21,0.18987154960632324,
rege_ood_clean_blender_000015,clean,images/sample_00015.png,03:42,222,03:42:19,13339,19,,,,,False,False,False,False,,,,,16:47:25,0.18328547477722168,
rege_ood_clean_blender_000016,clean,images/sample_00016.png,06:47,407,06:47:06,24426,6,10:10,610,10:10:10,36610,True,False,False,False,203,False,False,False,10:10:10,0.18210625648498535,
rege_ood_clean_blender_000017,clean,images/sample_00017.png,12:39,39,12:39:06,2346,6,02:43,163,02:43:10,9790,True,False,False,False,124,False,False,False,02:43:10,0.19133806228637695,
rege_ood_clean_blender_000018,clean,images/sample_00018.png,12:19,19,12:19:05,1145,5,,,,,False,False,False,False,,,,,16:38:10,0.19188213348388672,
rege_ood_clean_blender_000019,clean,images/sample_00019.png,06:07,367,06:07:08,22028,8,06:05,365,06:05:00,21900,True,False,False,True,2,True,False,False,06:05:00,0.18546795845031738,
rege_ood_clean_blender_000020,clean,images/sample_00020.png,11:37,697,,,,12:38,38,12:38:00,2280,True,False,False,False,61,False,False,,12:38:00,0.18358278274536133,
rege_ood_clean_blender_000021,clean,images/sample_00021.png,02:57,177,02:57:41,10661,41,10:52,652,10:52:35,39155,True,False,False,False,245,False,False,False,10:52:35,0.1835317611694336,
rege_ood_clean_blender_000022,clean,images/sample_00022.png,01:50,110,01:50:05,6605,5,01:48,108,01:48:06,6486,True,False,False,True,2,True,False,False,01:48:06,0.19019865989685059,
rege_ood_clean_blender_000023,clean,images/sample_00023.png,06:49,409,,,,,,,,False,False,False,False,,,,,18:46:00,0.19160795211791992,
rege_ood_clean_blender_000024,clean,images/sample_00024.png,01:18,78,01:18:38,4718,38,07:15,435,07:15:38,26138,True,False,False,False,357,False,False,True,07:15:38,0.18934917449951172,
