id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_clean_blender_000000,clean,images/sample_00000.png,11:00,660,11:00:45,39645,45,12:04,4,12:04:47,287,True,False,False,False,64,False,False,False,12:04:47,0.13198471069335938,
rege_ood_clean_blender_000001,clean,images/sample_00001.png,05:33,333,05:33:30,20010,30,,,,,False,False,False,False,,,,,17:33:30,0.12337708473205566,
rege_ood_clean_blender_000002,clean,images/sample_00002.png,08:15,495,08:15:43,29743,43,07:12,432,07:12:00,25920,True,False,False,False,63,False,False,False,07:12:00,0.12453842163085938,
rege_ood_clean_blender_000003,clean,images/sample_00003.png,08:25,505,08:25:23,30323,23,,,,,False,False,False,False,,,,,15:30:28,0.12950515747070312,
rege_ood_clean_blender_000004,clean,images/sample_00004.png,11:40,700,,,,,,,,False,False,False,False,,,,,00:45:00,0.1298537254333496,
rege_ood_clean_blender_000005,clean,images/sample_00005.png,09:52,592,,,,10:55,655,10:55:30,39330,True,False,False,False,63,False,False,,10:55:30,0.13202238082885742,
rege_ood_clean_blender_000006,clean,images/sample_00006.png,06:44,404,,,,06:39,399,06:39:00,23940,True,False,False,True,5,True,False,,06:39:00,0.13305139541625977,
rege_ood_clean_blender_000007,clean,images/sample_00007.png,05:03,303,,,,07:00,420,,,True,False,False,False,117,False,False,,17:07:00,0.13254022598266602,
rege_ood_clean_blender_000008,clean,images/sample_00008.png,05:44,344,05:44:46,20686,46,,,,,False,False,False,False,,,,,17:45:45,0.1332077980041504,
rege_ood_clean_blender_000009,clean,images/sample_00009.png,04:17,257,,,,,,,,False,False,False,False,,,,,16:15:00,0.13433837890625,
rege_ood_clean_blender_000010,clean,images/sample_00010.png,07:40,460,,,,07:38,458,07:38:00,27480,True,False,False,True,2,True,False,,07:38:00,0.13403654098510742,
rege_ood_clean_blender_000011,clean,images/sample_00011.png,01:31,91,01:31:21,5481,21,06:17,377,06:17:00,22620,True,False,False,False,286,False,False,False,06:17:00,0.13378691673278809,
rege_ood_clean_blender_000012,clean,images/sample_00012.png,04:36,276,04:36:48,16608,48,,,,,False,False,False,False,,,,,16:33:45,0.1226499080657959,
rege_ood_clean_blender_000013,clean,images/sample_00013.png,01:25,85,,,,02:29,149,02:29:30,8970,True,False,False,False,64,False,False,,02:29:30,0.13342761993408203,
rege_ood_clean_blender_000014,clean,images/sample_00014.png,08:43,523,08:43:22,31402,22,08:40,520,08:40:21,31221,True,False,False,True,3,True,False,False,08:40:21,0.13375496864318848,
rege_ood_clean_blender_000015,clean,images/sample_00015.png,03:42,222,03:42:19,13339,19,04:47,287,04:47:25,17245,True,False,False,False,65,False,False,False,04:47:25,0.1310422420501709,
rege_ood_clean_blender_000016,clean,images/sample_00016.png,06:47,407,06:47:06,24426,6,10:10,610,10:10:10,36610,True,False,False,False,203,False,False,False,10:10:10,0.13142704963684082,
rege_ood_clean_blender_000017,clean,images/sample_00017.png,12:39,39,12:39:06,2346,6,02:43,163,02:43:10,9790,True,False,False,False,124,False,False,False,02:43:10,0.13517999649047852,
rege_ood_clean_blender_000018,clean,images/sample_00018.png,12:19,19,12:19:05,1145,5,04:09,249,04:09:10,14950,True,False,False,False,230,False,False,False,04:09:10,0.13802647590637207,
rege_ood_clean_blender_000019,clean,images/sample_00019.png,06:07,367,06:07:08,22028,8,06:05,365,06:05:00,21900,True,False,False,True,2,True,False,False,06:05:00,0.13142704963684082,
rege_ood_clean_blender_000020,clean,images/sample_00020.png,11:37,697,,,,12:38,38,12:38:00,2280,True,False,False,False,61,False,False,,12:38:00,0.12148761749267578,
rege_ood_clean_blender_000021,clean,images/sample_00021.png,02:57,177,02:57:41,10661,41,10:52,652,10:52:35,39155,True,False,False,False,245,False,False,False,10:52:35,0.13182616233825684,
