id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_clean_blender_000000,clean,images/sample_00000.png,11:00,660,11:00:45,39645,45,12:04,4,12:04:47,287,True,False,False,False,64,False,False,False,12:04:47,0.13678312301635742,
rege_ood_clean_blender_000001,clean,images/sample_00001.png,05:33,333,05:33:30,20010,30,,,,,False,False,False,False,,,,,17:33:30,0.12362313270568848,
rege_ood_clean_blender_000002,clean,images/sample_00002.png,08:15,495,08:15:43,29743,43,07:12,432,07:12:00,25920,True,False,False,False,63,False,False,False,07:12:00,0.12759971618652344,
rege_ood_clean_blender_000003,clean,images/sample_00003.png,08:25,505,08:25:23,30323,23,,,,,False,False,False,False,,,,,15:30:28,0.12077546119689941,
rege_ood_clean_blender_000004,clean,images/sample_00004.png,11:40,700,,,,12:45,45,12:45:00,2700,True,False,False,False,65,False,False,,12:45:00,0.12060999870300293,
rege_ood_clean_blender_000005,clean,images/sample_00005.png,09:52,592,,,,10:55,655,10:55:30,39330,True,False,False,False,63,False,False,,10:55:30,0.12552142143249512,
rege_ood_clean_blender_000006,clean,images/sample_00006.png,06:44,404,,,,,,,,False,False,False,False,,,,,17:39:00,0.13014531135559082,
rege_ood_clean_blender_000007,clean,images/sample_00007.png,05:03,303,,,,07:00,420,,,True,False,False,False,117,False,False,,17:07:00,0.1272115707397461,
rege_ood_clean_blender_000008,clean,images/sample_00008.png,05:44,344,05:44:46,20686,46,,,,,False,False,False,False,,,,,17:44:45,0.11892008781433105,
rege_ood_clean_blender_000009,clean,images/sample_00009.png,04:17,257,,,,04:15,255,04:15:00,15300,True,False,False,True,2,True,False,,04:15:00,0.12752532958984375,
rege_ood_clean_blender_000010,clean,images/sample_00010.png,07:40,460,,,,07:38,458,07:38:00,27480,True,False,False,True,2,True,False,,07:38:00,0.13047051429748535,
rege_ood_clean_blender_000011,clean,images/sample_00011.png,01:31,91,01:31:21,5481,21,06:17,377,06:17:00,22620,True,False,False,False,286,False,False,False,06:17:00,0.13024044036865234,
