id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_noisy_blender_000000,noisy,images/sample_00000.png,12:18,18,,,,01:24,84,01:24:25,5065,True,False,False,False,66,False,False,,01:24:25,0.1378645896911621,
rege_ood_noisy_blender_000001,noisy,images/sample_00001.png,07:25,445,,,,,,,,False,False,False,False,,,,,17:42:00,0.1276712417602539,
rege_ood_noisy_blender_000002,noisy,images/sample_00002.png,06:44,404,06:44:40,24280,40,07:46,466,07:46:30,27990,True,False,False,False,62,False,False,False,07:46:30,0.12525677680969238,
rege_ood_noisy_blender_000003,noisy,images/sample_00003.png,12:40,40,,,,01:40,100,01:40:00,6000,True,False,False,False,60,False,True,,01:40:00,0.13367366790771484,
rege_ood_noisy_blender_000004,noisy,images/sample_00004.png,12:19,19,,,,10:15,615,10:15:00,36900,True,False,False,False,124,False,False,,10:15:00,0.1342465877532959,
rege_ood_noisy_blender_000005,noisy,images/sample_00005.png,03:28,208,03:28:55,12535,55,04:30,270,04:30:57,16257,True,False,False,False,62,False,False,False,04:30:57,0.1362001895904541,
rege_ood_noisy_blender_000006,noisy,images/sample_00006.png,06:48,408,,,,07:55,475,07:55:56,28556,True,False,False,False,67,False,False,,07:55:56,0.1363999843597412,
rege_ood_noisy_blender_000007,noisy,images/sample_00007.png,11:28,688,11:28:18,41298,18,11:27,687,11:27:16,41236,True,False,True,True,1,True,False,False,11:27:16,0.1360626220703125,
rege_ood_noisy_blender_000008,noisy,images/sample_00008.png,07:55,475,07:55:17,28517,17,10:25,625,10:25:26,37526,True,False,False,False,150,False,False,False,10:25:26,0.13487672805786133,
rege_ood_noisy_blender_000009,noisy,images/sample_00009.png,06:40,400,,,,07:40,460,07:40:40,27640,True,False,False,False,60,False,True,,07:40:40,0.13488554954528809,
rege_ood_noisy_blender_000010,noisy,images/sample_00010.png,04:42,282,04:42:22,16942,22,,,,,False,False,False,False,,,,,17:47:28,0.13511991500854492,
rege_ood_noisy_blender_000011,noisy,images/sample_00011.png,12:00,0,12:00:02,2,2,05:07,307,,,True,False,False,False,307,False,False,,13:05:07,0.13570475578308105,
rege_ood_noisy_blender_000012,noisy,images/sample_00012.png,06:17,377,06:17:38,22658,38,,,,,False,False,False,False,,,,,17:14:32,0.12984418869018555,
rege_ood_noisy_blender_000013,noisy,images/sample_00013.png,12:44,44,12:44:54,2694,54,10:05,605,10:05:53,36353,True,False,False,False,159,False,False,False,10:05:53,0.13086748123168945,
rege_ood_noisy_blender_000014,noisy,images/sample_00014.png,12:22,22,12:22:54,1374,54,10:12,612,10:12:43,36763,True,False,False,False,130,False,False,False,10:12:43,0.13085198402404785,
rege_ood_noisy_blender_000015,noisy,images/sample_00015.png,11:37,697,,,,09:07,547,09:07:32,32852,True,False,False,False,150,False,False,,09:07:32,0.13122987747192383,
rege_ood_noisy_blender_000016,noisy,images/sample_00016.png,09:08,548,09:08:52,32932,52,10:12,612,10:12:55,36775,True,False,False,False,64,False,False,False,10:12:55,0.13224196434020996,
rege_ood_noisy_blender_000017,noisy,images/sample_00017.png,09:55,595,09:55:31,35731,31,12:02,2,12:02:38,158,True,False,False,False,127,False,False,False,12:02:38,0.12925100326538086,
rege_ood_noisy_blender_000018,noisy,images/sample_00018.png,11:57,717,,,,10:05,605,10:05:00,36300,True,False,False,False,112,False,False,,10:05:00,0.13124346733093262,
rege_ood_noisy_blender_000019,noisy,images/sample_00019.png,07:07,427,07:07:11,25631,11,11:59,719,11:59:03,43143,True,False,False,False,292,False,False,False,11:59:03,0.13278579711914062,
rege_ood_noisy_blender_000020,noisy,images/sample_00020.png,06:37,397,06:37:16,23836,16,,,,,False,False,False,False,,,,,17:26:05,0.13316655158996582,
rege_ood_noisy_blender_000021,noisy,images/sample_00021.png,03:16,196,,,,,,,,False,False,False,False,,,,,16:24:00,0.13177704811096191,
rege_ood_noisy_blender_000022,noisy,images/sample_00022.png,06:51,411,06:51:07,24667,7,,,,,False,False,False,False,,,,,17:45:00,0.13325047492980957,
rege_ood_noisy_blender_000023,noisy,images/sample_00023.png,02:24,144,,,,,,,,False,False,False,False,,,,,18:30:00,0.13294339179992676,
rege_ood_noisy_blender_000024,noisy,images/sample_00024.png,05:08,308,05:08:47,18527,47,,,,,False,False,False,False,,,,,18:13:52,0.1321556568145752,
rege_ood_noisy_blender_000025,noisy,images/sample_00025.png,07:31,451,07:31:21,27081,21,,,,,False,False,False,False,,,,,18:22:13,0.1330549716949463,
rege_ood_noisy_blender_000026,noisy,images/sample_00026.png,09:27,567,09:27:21,34041,21,,,,,False,False,False,False,,,,,19:23:25,0.13154983520507812,
rege_ood_noisy_blender_000027,noisy,images/sample_00027.png,06:32,392,,,,,,,,False,False,False,False,,,,,16:23:00,0.12889432907104492,
rege_ood_noisy_blender_000028,noisy,images/sample_00028.png,04:23,263,04:23:46,15826,46,02:13,133,02:13:37,8017,True,False,False,False,130,False,False,False,02:13:37,0.1320350170135498,
rege_ood_noisy_blender_000029,noisy,images/sample_00029.png,10:48,648,,,,12:55,55,12:55:00,3300,True,False,False,False,127,False,False,,12:55:00,0.1303558349609375,
