id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_noisy_blender_000000,noisy,images/sample_00000.png,12:18,18,,,,01:24,84,01:24:25,5065,True,False,False,False,66,False,False,,01:24:25,0.13821125030517578,
rege_ood_noisy_blender_000001,noisy,images/sample_00001.png,07:25,445,,,,,,,,False,False,False,False,,,,,17:42:28,0.12732601165771484,
rege_ood_noisy_blender_000002,noisy,images/sample_00002.png,06:44,404,06:44:40,24280,40,07:46,466,07:46:00,27960,True,False,False,False,62,False,False,False,07:46:00,0.12711191177368164,
rege_ood_noisy_blender_000003,noisy,images/sample_00003.png,12:40,40,,,,01:40,100,01:40:00,6000,True,False,False,False,60,False,True,,01:40:00,0.1316375732421875,
rege_ood_noisy_blender_000004,noisy,images/sample_00004.png,12:19,19,,,,10:13,613,10:13:00,36780,True,False,False,False,126,False,False,,10:13:00,0.13167023658752441,
rege_ood_noisy_blender_000005,noisy,images/sample_00005.png,03:28,208,03:28:55,12535,55,,,,,False,False,False,False,,,,,15:30:57,0.13321399688720703,
rege_ood_noisy_blender_000006,noisy,images/sample_00006.png,06:48,408,,,,08:55,535,08:55:57,32157,True,False,False,False,127,False,False,,08:55:57,0.1339879035949707,
rege_ood_noisy_blender_000007,noisy,images/sample_00007.png,11:28,688,11:28:18,41298,18,11:27,687,11:27:16,41236,True,False,True,True,1,True,False,False,11:27:16,0.1328895092010498,
rege_ood_noisy_blender_000008,noisy,images/sample_00008.png,07:55,475,07:55:17,28517,17,09:25,565,09:25:26,33926,True,False,False,False,90,False,False,False,09:25:26,0.13135433197021484,
rege_ood_noisy_blender_000009,noisy,images/sample_00009.png,06:40,400,,,,07:39,459,07:39:40,27580,True,False,False,False,59,False,False,,07:39:40,0.1331188678741455,
rege_ood_noisy_blender_000010,noisy,images/sample_00010.png,04:42,282,04:42:22,16942,22,,,,,False,False,False,False,,,,,17:47:28,0.13350749015808105,
rege_ood_noisy_blender_000011,noisy,images/sample_00011.png,12:00,0,12:00:02,2,2,05:07,307,,,True,False,False,False,307,False,False,,13:05:07,0.14064598083496094,
rege_ood_noisy_blender_000012,noisy,images/sample_00012.png,06:17,377,06:17:38,22658,38,,,,,False,False,False,False,,,,,17:14:32,0.13299155235290527,
rege_ood_noisy_blender_000013,noisy,images/sample_00013.png,12:44,44,12:44:54,2694,54,10:05,605,10:05:53,36353,True,False,False,False,159,False,False,False,10:05:53,0.12047028541564941,
rege_ood_noisy_blender_000014,noisy,images/sample_00014.png,12:22,22,12:22:54,1374,54,10:12,612,10:12:43,36763,True,False,False,False,130,False,False,False,10:12:43,0.12581157684326172,
rege_ood_noisy_blender_000015,noisy,images/sample_00015.png,11:37,697,,,,09:00,540,09:00:00,32400,True,False,False,False,157,False,False,,09:00:00,0.13127803802490234,
rege_ood_noisy_blender_000016,noisy,images/sample_00016.png,09:08,548,09:08:52,32932,52,10:12,612,10:12:55,36775,True,False,False,False,64,False,False,False,10:12:55,0.13137221336364746,
rege_ood_noisy_blender_000017,noisy,images/sample_00017.png,09:55,595,09:55:31,35731,31,11:02,662,11:02:38,39758,True,False,False,False,67,False,False,False,11:02:38,0.12994122505187988,
rege_ood_noisy_blender_000018,noisy,images/sample_00018.png,11:57,717,,,,01:05,65,01:05:00,3900,True,False,False,False,68,False,False,,01:05:00,0.1276097297668457,
rege_ood_noisy_blender_000019,noisy,images/sample_00019.png,07:07,427,07:07:11,25631,11,11:59,719,11:59:03,43143,True,False,False,False,292,False,False,False,11:59:03,0.12692856788635254,
rege_ood_noisy_blender_000020,noisy,images/sample_00020.png,06:37,397,06:37:16,23836,16,,,,,False,False,False,False,,,,,17:26:05,0.12611126899719238,
rege_ood_noisy_blender_000021,noisy,images/sample_00021.png,03:16,196,,,,,,,,False,False,False,False,,,,,17:24:00,0.12556099891662598,
rege_ood_noisy_blender_000022,noisy,images/sample_00022.png,06:51,411,06:51:07,24667,7,,,,,False,False,False,False,,,,,17:45:00,0.12587404251098633,
rege_ood_noisy_blender_000023,noisy,images/sample_00023.png,02:24,144,,,,,,,,False,False,False,False,,,,,18:30:00,0.12612581253051758,
rege_ood_noisy_blender_000024,noisy,images/sample_00024.png,05:08,308,05:08:47,18527,47,,,,,False,False,False,False,,,,,18:14:52,0.12786579132080078,
rege_ood_noisy_blender_000025,noisy,images/sample_00025.png,07:31,451,07:31:21,27081,21,,,,,False,False,False,False,,,,,17:22:13,0.12550830841064453,
rege_ood_noisy_blender_000026,noisy,images/sample_00026.png,09:27,567,09:27:21,34041,21,07:23,443,07:23:23,26603,True,False,False,False,124,False,False,False,07:23:23,0.12608861923217773,
rege_ood_noisy_blender_000027,noisy,images/sample_00027.png,06:32,392,,,,,,,,False,False,False,False,,,,,17:23:00,0.12278127670288086,
rege_ood_noisy_blender_000028,noisy,images/sample_00028.png,04:23,263,04:23:46,15826,46,02:13,133,02:13:37,8017,True,False,False,False,130,False,False,False,02:13:37,0.13436102867126465,
rege_ood_noisy_blender_000029,noisy,images/sample_00029.png,10:48,648,,,,12:55,55,12:55:00,3300,True,False,False,False,127,False,False,,12:55:00,0.13060879707336426,
rege_ood_noisy_blender_000030,noisy,images/sample_00030.png,11:54,714,,,,10:09,609,10:09:00,36540,True,False,False,False,105,False,False,,10:09:00,0.1346449851989746,
rege_ood_noisy_blender_000031,noisy,images/sample_00031.png,03:43,223,,,,04:48,288,04:48:50,17330,True,False,False,False,65,False,False,,04:48:50,0.13497233390808105,
rege_ood_noisy_blender_000032,noisy,images/sample_00032.png,11:57,717,,,,10:50,650,10:50:00,39000,True,False,False,False,67,False,False,,10:50:00,0.13341450691223145,
rege_ood_noisy_blender_000033,noisy,images/sample_00033.png,01:03,63,01:03:56,3836,56,12:05,5,12:05:54,354,True,False,False,False,58,False,False,False,12:05:54,0.13501381874084473,
rege_ood_noisy_blender_000034,noisy,images/sample_00034.png,12:41,41,,,,10:25,625,10:25:00,37500,True,False,False,False,136,False,False,,10:25:00,0.13238763809204102,
rege_ood_noisy_blender_000035,noisy,images/sample_00035.png,11:16,676,11:16:58,40618,58,,,,,False,False,False,False,,,,,16:17:04,0.1314551830291748,
rege_ood_noisy_blender_000036,noisy,images/sample_00036.png,12:51,51,12:51:32,3092,32,10:42,642,10:42:23,38543,True,False,False,False,129,False,False,False,10:42:23,0.13181638717651367,
rege_ood_noisy_blender_000037,noisy,images/sample_00037.png,08:58,538,08:58:25,32305,25,07:48,468,07:48:15,28095,True,False,False,False,70,False,False,False,07:48:15,0.13341951370239258,
rege_ood_noisy_blender_000038,noisy,images/sample_00038.png,12:15,15,12:15:06,906,6,10:05,605,10:05:56,36356,True,False,False,False,130,False,False,False,10:05:56,0.1305389404296875,
rege_ood_noisy_blender_000039,noisy,images/sample_00039.png,01:29,89,,,,12:20,20,12:20:00,1200,True,False,False,False,69,False,False,,12:20:00,0.13302826881408691,
rege_ood_noisy_blender_000040,noisy,images/sample_00040.png,07:38,458,,,,09:47,587,09:47:00,35220,True,False,False,False,129,False,False,,09:47:00,0.13132882118225098,
rege_ood_noisy_blender_000041,noisy,images/sample_00041.png,07:11,431,,,,09:17,557,09:17:00,33420,True,False,False,False,126,False,False,,09:17:00,0.13002538681030273,
rege_ood_noisy_blender_000042,noisy,images/sample_00042.png,07:26,446,07:26:59,26819,59,07:42,462,07:42:10,27730,True,False,False,False,16,True,False,False,07:42:10,0.13077211380004883,
rege_ood_noisy_blender_000043,noisy,images/sample_00043.png,01:53,113,,,,03:57,237,03:57:00,14220,True,False,False,False,124,False,False,,03:57:00,0.1282646656036377,
rege_ood_noisy_blender_000044,noisy,images/sample_00044.png,11:55,715,,,,11:52,712,11:52:00,42720,True,False,False,True,3,True,False,,11:52:00,0.1331634521484375,
rege_ood_noisy_blender_000045,noisy,images/sample_00045.png,08:52,532,08:52:04,31924,4,07:42,462,07:42:55,27775,True,False,False,False,70,False,False,False,07:42:55,0.13088011741638184,
rege_ood_noisy_blender_000046,noisy,images/sample_00046.png,03:47,227,,,,12:57,57,12:57:00,3420,True,False,False,False,170,False,False,,12:57:00,0.12722063064575195,
rege_ood_noisy_blender_000047,noisy,images/sample_00047.png,08:54,534,08:54:39,32079,39,07:50,470,07:50:35,28235,True,False,False,False,64,False,False,False,07:50:35,0.13173794746398926,
rege_ood_noisy_blender_000048,noisy,images/sample_00048.png,11:20,680,11:20:01,40801,1,10:14,614,10:14:59,36899,True,False,False,False,66,False,False,False,10:14:59,0.13385677337646484,
rege_ood_noisy_blender_000049,noisy,images/sample_00049.png,07:58,478,,,,10:07,607,10:07:00,36420,True,False,False,False,129,False,False,,10:07:00,0.12594127655029297,
rege_ood_noisy_blender_000050,noisy,images/sample_00050.png,02:11,131,02:11:39,7899,39,02:43,163,02:43:00,9780,True,False,False,False,32,True,False,False,02:43:00,0.13081717491149902,
rege_ood_noisy_blender_000051,noisy,images/sample_00051.png,12:43,43,12:43:14,2594,14,10:33,633,10:33:04,37984,True,False,False,False,130,False,False,False,10:33:04,0.13191771507263184,
rege_ood_noisy_blender_000052,noisy,images/sample_00052.png,06:22,382,,,,07:33,453,07:33:00,27180,True,False,False,False,71,False,False,,07:33:00,0.12644314765930176,
rege_ood_noisy_blender_000053,noisy,images/sample_00053.png,11:56,716,11:56:51,43011,51,10:44,644,10:44:45,38685,True,False,False,False,72,False,False,False,10:44:45,0.13245677947998047,
rege_ood_noisy_blender_000054,noisy,images/sample_00054.png,10:58,658,,,,12:00,0,12:00:00,0,True,False,False,False,62,False,False,,12:00:00,0.1256089210510254,
rege_ood_noisy_blender_000055,noisy,images/sample_00055.png,12:27,27,12:27:29,1649,29,,,,,False,False,False,False,,,,,14:37:38,0.1296696662902832,
rege_ood_noisy_blender_000056,noisy,images/sample_00056.png,01:39,99,01:39:01,5941,1,09:48,588,09:48:13,35293,True,False,False,False,231,False,False,False,09:48:13,0.12298893928527832,
rege_ood_noisy_blender_000057,noisy,images/sample_00057.png,07:55,475,,,,12:00,0,12:00:00,0,True,False,False,False,245,False,False,,12:00:00,0.1186826229095459,
rege_ood_noisy_blender_000058,noisy,images/sample_00058.png,05:28,328,05:28:48,19728,48,,,,,False,False,False,False,,,,,17:47:29,0.12521147727966309,
rege_ood_noisy_blender_000059,noisy,images/sample_00059.png,04:04,244,,,,,,,,False,False,False,False,,,,,17:13:00,0.12760686874389648,
rege_ood_noisy_blender_000060,noisy,images/sample_00060.png,04:09,249,,,,04:07,247,04:07:00,14820,True,False,False,True,2,True,False,,04:07:00,0.12516283988952637,
rege_ood_noisy_blender_000061,noisy,images/sample_00061.png,11:49,709,,,,10:45,645,10:45:00,38700,True,False,False,False,64,False,False,,10:45:00,0.1296379566192627,
rege_ood_noisy_blender_000062,noisy,images/sample_00062.png,08:08,488,08:08:26,29306,26,08:11,491,08:11:30,29490,True,False,False,True,3,True,False,False,08:11:30,0.1294536590576172,
rege_ood_noisy_blender_000063,noisy,images/sample_00063.png,03:09,189,03:09:31,11371,31,09:32,572,,,True,False,False,False,337,False,False,,15:09:32,0.12447619438171387,
rege_ood_noisy_blender_000064,noisy,images/sample_00064.png,10:47,647,,,,10:47,647,10:47:00,38820,True,True,True,True,0,True,True,,10:47:00,0.1320056915283203,
rege_ood_noisy_blender_000065,noisy,images/sample_00065.png,12:18,18,12:18:42,1122,42,01:21,81,01:21:45,4905,True,False,False,False,63,False,False,False,01:21:45,0.13050317764282227,
rege_ood_noisy_blender_000066,noisy,images/sample_00066.png,05:15,315,05:15:43,18943,43,,,,,False,False,False,False,,,,,17:16:45,0.12511801719665527,
rege_ood_noisy_blender_000067,noisy,images/sample_00067.png,08:44,524,,,,10:53,653,10:53:00,39180,True,False,False,False,129,False,False,,10:53:00,0.12826919555664062,
rege_ood_noisy_blender_000068,noisy,images/sample_00068.png,12:51,51,12:51:50,3110,50,10:52,652,10:52:51,39171,True,False,False,False,119,False,False,False,10:52:51,0.12974190711975098,
rege_ood_noisy_blender_000069,noisy,images/sample_00069.png,10:48,648,,,,12:05,5,12:05:00,300,True,False,False,False,77,False,False,,12:05:00,0.1258983612060547,
rege_ood_noisy_blender_000070,noisy,images/sample_00070.png,10:00,600,,,,09:00,540,09:00:00,32400,True,False,False,False,60,False,True,,09:00:00,0.130767822265625,
rege_ood_noisy_blender_000071,noisy,images/sample_00071.png,05:46,346,,,,06:54,414,06:54:55,24895,True,False,False,False,68,False,False,,06:54:55,0.12327289581298828,
rege_ood_noisy_blender_000072,noisy,images/sample_00072.png,02:12,132,02:12:03,7923,3,12:02,2,12:02:52,172,True,False,False,False,130,False,False,False,12:02:52,0.13000082969665527,
rege_ood_noisy_blender_000073,noisy,images/sample_00073.png,10:57,657,10:57:32,39452,32,12:05,5,12:05:40,340,True,False,False,False,68,False,False,False,12:05:40,0.1295781135559082,
rege_ood_noisy_blender_000074,noisy,images/sample_00074.png,10:07,607,,,,07:55,475,07:55:57,28557,True,False,False,False,132,False,False,,07:55:57,0.12379789352416992,
rege_ood_noisy_blender_000075,noisy,images/sample_00075.png,07:02,422,,,,09:15,555,09:15:00,33300,True,False,False,False,133,False,False,,09:15:00,0.13397550582885742,
rege_ood_noisy_blender_000076,noisy,images/sample_00076.png,08:16,496,08:16:34,29794,34,04:42,282,04:42:43,16963,True,False,False,False,214,False,False,False,04:42:43,0.13074874877929688,
rege_ood_noisy_blender_000077,noisy,images/sample_00077.png,03:25,205,03:25:30,12330,30,04:40,280,04:40:30,16830,True,False,False,False,75,False,False,True,04:40:30,0.12301492691040039,
rege_ood_noisy_blender_000078,noisy,images/sample_00078.png,01:08,68,,,,02:13,133,02:13:00,7980,True,False,False,False,65,False,False,,02:13:00,0.13165545463562012,
rege_ood_noisy_blender_000079,noisy,images/sample_00079.png,07:35,455,,,,08:43,523,08:43:00,31380,True,False,False,False,68,False,False,,08:43:00,0.13049817085266113,
rege_ood_noisy_blender_000080,noisy,images/sample_00080.png,04:14,254,,,,,,,,False,False,False,False,,,,,17:26:00,0.12779617309570312,
rege_ood_noisy_blender_000081,noisy,images/sample_00081.png,02:41,161,,,,10:38,638,10:38:00,38280,True,False,False,False,243,False,False,,10:38:00,0.1311640739440918,
rege_ood_noisy_blender_000082,noisy,images/sample_00082.png,03:33,213,,,,07:26,446,07:26:00,26760,True,False,False,False,233,False,False,,07:26:00,0.1257636547088623,
rege_ood_noisy_blender_000083,noisy,images/sample_00083.png,10:38,638,,,,12:43,43,12:43:00,2580,True,False,False,False,125,False,False,,12:43:00,0.13105249404907227,
rege_ood_noisy_blender_000084,noisy,images/sample_00084.png,04:14,254,04:14:59,15299,59,07:19,439,07:19:08,26348,True,False,False,False,185,False,False,False,07:19:08,0.13234353065490723,
rege_ood_noisy_blender_000085,noisy,images/sample_00085.png,04:07,247,,,,02:05,125,02:05:00,7500,True,False,False,False,122,False,False,,02:05:00,0.1260051727294922,
rege_ood_noisy_blender_000086,noisy,images/sample_00086.png,04:26,266,04:26:35,15995,35,03:29,209,03:29:30,12570,True,False,False,False,57,False,False,False,03:29:30,0.13140201568603516,
rege_ood_noisy_blender_000087,noisy,images/sample_00087.png,11:24,684,,,,12:33,33,12:33:34,2014,True,False,False,False,69,False,False,,12:33:34,0.13029789924621582,
rege_ood_noisy_blender_000088,noisy,images/sample_00088.png,05:38,338,,,,,,,,False,False,False,False,,,,,14:30:00,0.12439870834350586,
rege_ood_noisy_blender_000089,noisy,images/sample_00089.png,10:29,629,,,,10:24,624,10:24:00,37440,True,False,False,True,5,True,False,,10:24:00,0.12259221076965332,
rege_ood_noisy_blender_000090,noisy,images/sample_00090.png,03:23,203,,,,,,,,False,False,False,False,,,,,17:35:00,0.1289081573486328,
rege_ood_noisy_blender_000091,noisy,images/sample_00091.png,11:58,718,11:58:19,43099,19,11:15,675,11:15:00,40500,True,False,False,False,43,True,False,False,11:15:00,0.13068628311157227,
rege_ood_noisy_blender_000092,noisy,images/sample_00092.png,08:58,538,,,,09:00,540,09:00:00,32400,True,False,False,True,2,False,False,,09:00:00,0.13100409507751465,
rege_ood_noisy_blender_000093,noisy,images/sample_00093.png,09:04,544,09:04:01,32641,1,10:12,612,10:12:14,36734,True,False,False,False,68,False,False,False,10:12:14,0.13213133811950684,
rege_ood_noisy_blender_000094,noisy,images/sample_00094.png,02:50,170,,,,02:45,165,02:45:00,9900,True,False,False,True,5,True,False,,02:45:00,0.1351923942565918,
rege_ood_noisy_blender_000095,noisy,images/sample_00095.png,06:04,364,06:04:01,21841,1,10:53,653,10:53:49,39229,True,False,False,False,289,False,False,False,10:53:49,0.12561678886413574,
rege_ood_noisy_blender_000096,noisy,images/sample_00096.png,11:34,694,11:34:13,41653,13,10:32,632,10:32:10,37930,True,False,False,False,62,False,False,False,10:32:10,0.12471556663513184,
rege_ood_noisy_blender_000097,noisy,images/sample_00097.png,07:49,469,07:49:02,28142,2,08:42,522,08:42:51,31371,True,False,False,False,53,False,False,False,08:42:51,0.12535405158996582,
rege_ood_noisy_blender_000098,noisy,images/sample_00098.png,05:49,349,,,,,,,,False,False,False,False,,,,,17:50:00,0.1251378059387207,
rege_ood_noisy_blender_000099,noisy,images/sample_00099.png,12:59,59,12:59:38,3578,38,12:53,53,12:53:33,3213,True,False,False,False,6,True,False,False,12:53:33,0.1240396499633789,
rege_ood_noisy_blender_000100,noisy,images/sample_00100.png,03:51,231,03:51:55,13915,55,10:50,650,10:50:53,39053,True,False,False,False,301,False,False,False,10:50:53,0.132279634475708,
rege_ood_noisy_blender_000101,noisy,images/sample_00101.png,09:20,560,,,,10:25,625,10:25:00,37500,True,False,False,False,65,False,False,,10:25:00,0.13296222686767578,
rege_ood_noisy_blender_000102,noisy,images/sample_00102.png,03:07,187,03:07:20,11240,20,02:22,142,02:22:20,8540,True,False,False,False,45,False,False,True,02:22:20,0.1332552433013916,
rege_ood_noisy_blender_000103,noisy,images/sample_00103.png,10:19,619,,,,09:16,556,09:16:00,33360,True,False,False,False,63,False,False,,09:16:00,0.13442683219909668,
rege_ood_noisy_blender_000104,noisy,images/sample_00104.png,02:29,149,02:29:00,8940,0,04:40,280,04:40:11,16811,True,False,False,False,131,False,False,False,04:40:11,0.1330869197845459,
rege_ood_noisy_blender_000105,noisy,images/sample_00105.png,08:55,535,,,,08:52,532,08:52:00,31920,True,False,False,True,3,True,False,,08:52:00,0.1330571174621582,
rege_ood_noisy_blender_000106,noisy,images/sample_00106.png,10:47,647,10:47:54,38874,54,12:00,0,12:00:07,7,True,False,False,False,73,False,False,False,12:00:07,0.13440895080566406,
rege_ood_noisy_blender_000107,noisy,images/sample_00107.png,08:54,534,,,,10:15,615,10:15:00,36900,True,False,False,False,81,False,False,,10:15:00,0.12915945053100586,
rege_ood_noisy_blender_000108,noisy,images/sample_00108.png,07:00,420,,,,10:52,652,10:52:00,39120,True,False,False,False,232,False,False,,10:52:00,0.13137245178222656,
rege_ood_noisy_blender_000109,noisy,images/sample_00109.png,08:49,529,,,,08:51,531,08:51:50,31910,True,False,False,True,2,True,False,,08:51:50,0.13167285919189453,
rege_ood_noisy_blender_000110,noisy,images/sample_00110.png,10:45,645,,,,09:38,578,09:38:00,34680,True,False,False,False,67,False,False,,09:38:00,0.13185453414916992,
rege_ood_noisy_blender_000111,noisy,images/sample_00111.png,11:07,667,,,,09:56,596,09:56:57,35817,True,False,False,False,71,False,False,,09:56:57,0.13091516494750977,
rege_ood_noisy_blender_000112,noisy,images/sample_00112.png,11:27,687,,,,11:28,688,11:28:00,41280,True,False,True,True,1,True,False,,11:28:00,0.13193821907043457,
rege_ood_noisy_blender_000113,noisy,images/sample_00113.png,01:59,119,,,,02:05,125,02:05:00,7500,True,False,False,False,6,False,False,,02:05:00,0.1333935260772705,
rege_ood_noisy_blender_000114,noisy,images/sample_00114.png,02:28,148,,,,02:27,147,02:27:00,8820,True,False,True,True,1,True,False,,02:27:00,0.13663077354431152,
rege_ood_noisy_blender_000115,noisy,images/sample_00115.png,06:59,419,06:59:39,25179,39,06:53,413,06:53:34,24814,True,False,False,False,6,True,False,False,06:53:34,0.13437199592590332,
rege_ood_noisy_blender_000116,noisy,images/sample_00116.png,02:43,163,,,,02:40,160,02:40:00,9600,True,False,False,True,3,True,False,,02:40:00,0.13551831245422363,
rege_ood_noisy_blender_000117,noisy,images/sample_00117.png,04:23,263,,,,12:00,0,,,True,False,False,False,263,False,False,,14:12:00,0.13472247123718262,
rege_ood_noisy_blender_000118,noisy,images/sample_00118.png,12:13,13,12:13:44,824,44,12:12,12,12:12:45,765,True,False,True,True,1,True,False,False,12:12:45,0.13436675071716309,
rege_ood_noisy_blender_000119,noisy,images/sample_00119.png,08:21,501,,,,08:00,480,,,True,False,False,False,21,True,False,,17:08:00,0.13725972175598145,
rege_ood_noisy_blender_000120,noisy,images/sample_00120.png,06:25,385,06:25:17,23117,17,08:37,517,08:37:26,31046,True,False,False,False,132,False,False,False,08:37:26,0.13579249382019043,
rege_ood_noisy_blender_000121,noisy,images/sample_00121.png,02:46,166,,,,03:48,228,03:48:00,13680,True,False,False,False,62,False,False,,03:48:00,0.13645386695861816,
rege_ood_noisy_blender_000122,noisy,images/sample_00122.png,09:45,585,09:45:34,35134,34,10:55,655,10:55:45,39345,True,False,False,False,70,False,False,False,10:55:45,0.13315582275390625,
rege_ood_noisy_blender_000123,noisy,images/sample_00123.png,10:22,622,10:22:34,37354,34,09:16,556,09:16:27,33387,True,False,False,False,66,False,False,False,09:16:27,0.12699532508850098,
rege_ood_noisy_blender_000124,noisy,images/sample_00124.png,03:23,203,,,,08:17,497,08:17:00,29820,True,False,False,False,294,False,False,,08:17:00,0.1331791877746582,
rege_ood_noisy_blender_000125,noisy,images/sample_00125.png,11:42,702,11:42:34,42154,34,10:25,625,10:25:27,37527,True,False,False,False,77,False,False,False,10:25:27,0.1252727508544922,
rege_ood_noisy_blender_000126,noisy,images/sample_00126.png,08:53,533,08:53:19,31999,19,10:05,605,10:05:30,36330,True,False,False,False,72,False,False,False,10:05:30,0.134077787399292,
rege_ood_noisy_blender_000127,noisy,images/sample_00127.png,06:18,378,06:18:25,22705,25,,,,,False,False,False,False,,,,,17:15:22,0.13303375244140625,
